"P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22","P_23","P_24","P_25","P_26","P_27"
1065.84528890311,1010.86262255011,963.552516383892,964.141631568124,1094.65739751573,1277.22961604109,1460.65123408168,1672.34014473544,1469.91483991875,1617.51488244991,1721.04947367821,2288.29283454823,1920.53597791102,2169.26042794347,2135.16375033553,2037.14554550396,2670.60451313779,4084.98277269179,6074.07930391843,7258.85558129582,7767.08832313358,8152.16158277155,8128.07366942506,8241.97669141977,7607.87697085052,7417.80555859249,7286.96924066995
1068.8888298229,1013.48309295671,961.561765428788,965.819007954064,1098.29722780008,1264.86269324664,1439.32025133247,1665.68106583452,1463.66573880423,1612.89244172818,1757.35723644189,2407.97680565529,1931.31319839385,2231.4346329873,2147.46594954428,1994.395557238,2662.7192839381,4185.01135329699,6285.61821989857,7504.69042234439,7846.19069311229,8204.43155860268,8145.13573694879,8278.99242933253,7614.64219694019,7634.57458992197,7220.06468934727
1071.76860536522,1015.82434801828,959.640097993025,967.454154656669,1101.7301586474,1249.72414068092,1413.22942215918,1665.11062435587,1467.26269418656,1610.04882487278,1795.56914325021,2573.63133064041,1963.92072439655,2332.85887597683,2179.05140190053,1942.07888583235,2663.24684309422,4300.67569110349,6480.48485226914,7704.03229852991,7919.91858600613,8252.70902005537,8151.55126588922,8302.20677390544,7617.11180249523,7792.65079815203,7123.36148123705
1074.45833305502,1017.88051892611,957.817231176837,968.995358551794,1105.42379202226,1243.26540250502,1399.33282174489,1676.73211327246,1483.28651269029,1608.72938565336,1801.07284631795,2767.7607880393,2010.02810145218,2477.060100967,2234.62532746932,1878.39045475954,2693.70097427076,4432.8007571567,6655.62238732546,7849.41649412807,7985.98897769159,8295.80336512258,8151.31966322054,8308.9743618995,7613.99823058318,7871.5701668745,7005.71789545044
1076.94900772137,1019.64782750917,956.151722873479,970.363426791443,1108.11516293238,1247.68078927641,1396.40764036791,1708.69434686401,1495.06487050669,1597.04389517412,1785.5346122039,2975.25344728146,2080.66783743173,2675.77790406968,2322.24077721823,1801.91007092456,2781.97201042408,4581.59174976222,6808.91964279135,7940.82191004583,8043.03428337443,8333.19268933699,8150.05696725562,8297.09616128467,7604.90240181285,7871.53989344575,6879.40195068811
1079.25922753162,1021.13159946423,954.67020883532,971.450922332945,1109.78966385279,1264.15269342398,1406.30629919835,1777.12319231792,1500.3711342469,1587.79060109598,1764.14299451022,3205.26318205598,2176.6982004493,2915.74147736969,2453.27299670396,1711.78306356113,2957.25902391648,4738.86323751059,6938.59675266293,7978.58882381585,8090.57259487029,8364.45151858364,8149.41959581934,8267.60558097425,7589.98137895544,7784.91888679084,6755.92616080871
1081.32291042892,1022.30222116096,953.404537097203,972.169670305267,1110.18303337554,1283.73237094979,1416.18923418718,1835.35372786054,1498.72972054389,1574.09406577117,1743.02652454026,3466.48586138557,2314.84479832863,3197.41299901871,2643.46397556304,1608.0549291268,3242.37476199093,4897.82565413853,7043.8747098121,7967.50952182379,8128.21094543358,8389.09360194921,8152.87121010983,8223.10396386883,7570.36288403823,7623.23980928368,6658.58749138792
1083.13152222716,1023.12984494837,952.365459598145,972.440746655465,1108.18261003512,1299.1896065774,1415.23708256413,1891.85358941799,1490.24298940911,1558.9994256339,1750.61624075225,3758.80593161696,2513.28840675769,3505.32949020629,2896.92973572119,1491.46789201342,3647.83660293288,5051.81765145452,7125.17875527581,7915.13654668531,8156.11209929953,8407.10464910125,8140.70392864494,8167.27623315767,7548.20761552185,7410.50681593852,6625.05473016588
1084.6351090283,1023.55385499188,951.518805186184,972.183575127372,1101.5153957281,1305.20046490448,1403.56255380184,1924.39832404024,1468.72255861764,1555.78352210127,1809.65675611467,4084.36422278597,2769.60867609178,3835.69369608042,3209.94861121441,1363.99982771029,4158.7735569904,5194.02593011213,7183.32841749943,7832.05219954996,8174.53598782562,8418.77865910908,8097.44930178192,8101.09971699248,7526.75525333227,7191.78505902247,6667.90290716363
1085.84285773111,1023.54541358567,950.830076993153,971.360745557508,1093.91205813057,1310.20350773829,1396.45121304187,1912.28302110032,1446.34412628894,1590.67727732266,1937.35183228757,4429.09561924955,3026.67931517192,4173.07901219445,3568.70702548612,1229.93792444203,4755.67642373207,5319.18127600514,7221.28211541774,7739.54388738229,8183.58135474478,8424.8836832725,8012.78469865949,8026.78551400722,7509.78806417925,6989.83068206691,6763.17666246807
1086.72491960531,1023.0782546738,950.282140784036,969.948713851078,1085.18205625195,1311.82734629082,1389.47428739691,1856.46709746206,1441.41365807662,1693.13509571796,2164.86474063745,4777.44468027634,3251.15993956007,4502.66711569825,3979.22644892396,1095.53720669972,5381.07801223132,5425.08351884067,7242.41933062942,7657.40099001136,8183.77701063809,8426.03289249835,7880.08199022693,7947.24689953733,7497.76149315119,6859.23925512278,6897.92280102008
1087.22482967662,1022.16248617022,949.855340015047,967.97427769825,1070.90096667058,1312.07652412803,1392.59025650954,1809.38964865448,1478.85647341483,1876.6749273144,2511.87988926891,5122.02600371633,3450.15403653037,4821.35258459295,4428.37871250316,965.671547001828,5992.93616911178,5513.24319318573,7249.05055544834,7600.60257700098,8175.84728761995,8423.06772160103,7707.92911800138,7867.55517534979,7490.74080631362,6763.69567336011,7050.32339586555
1087.27238615668,1020.80807683018,949.514615418208,965.499620671417,1055.1107489734,1306.77913610476,1413.10562277897,1791.30153023015,1611.12656467376,2158.77452942796,2976.84087476538,5473.39100468568,3666.19719366362,5140.90866225561,4892.84114619598,843.527858193495,6559.07696370523,5585.41535850983,7244.83663336008,7573.31614156418,8160.84312895842,8417.1851852038,7515.8176552017,7795.44896386601,7489.37525166598,6697.10221106461,7207.43870671347
1086.82814550279,1018.97491463964,949.189386616367,962.622276115306,1045.68135948372,1319.42347771681,1457.053017524,1836.33666330698,1874.05262008378,2544.9964070215,3498.27044782542,5796.5282103578,3922.73398345001,5430.96516933607,5342.48457290789,729.190920936462,7048.5800306225,5644.35478515817,7232.31701816277,7585.12480945893,8140.39200895172,8409.3282310556,7338.86284152515,7733.37465003746,7492.32949237511,6638.57000882087,7356.49661079368
1085.82402866565,1016.63034199523,948.828222101536,959.460259704855,1051.8011936012,1361.53604375002,1509.49360572249,1973.45988145693,2223.23059506763,3037.87699391783,4011.9093117975,6074.41003113204,4205.74887910187,5660.59981326559,5726.68413440339,621.251107165753,7427.52878656461,5694.7733396369,7209.75979009489,7630.21058158854,8116.38294293006,8400.63482581435,7227.94641135569,7686.37425984089,7499.16356435727,6611.24356378839,7492.79954093014
1084.24728831116,1013.78086804939,948.410715357563,956.102457375736,1067.28280559532,1410.05953184687,1546.59940629409,2193.87655231064,2519.14778642314,3477.80818491353,4435.30672866966,6291.14666045731,4473.43694003889,5878.13857769086,6018.33355267664,520.407236710188,7686.01231647407,5740.02269434614,7178.50813665666,7704.36398867671,8091.5208391971,8390.50648677424,7212.74984794746,7664.94197173705,7510.14129810948,6677.45461935507,7601.40243871163
1082.11085134711,1010.478116295,947.931764231458,952.631454779328,1091.80393190459,1465.81811167816,1569.55905087467,2514.66046638221,2704.52637903288,3697.64319853723,4604.4370582947,6448.60798333226,4727.53485382483,6022.06855316563,6191.90405149224,422.61371714704,7836.83228010567,5786.31866995847,7135.69091458112,7779.18994413921,8068.74030875499,8378.78889965851,7267.64042126687,7671.36380256971,7523.41143987567,6881.5077610293,7672.83408578171
1079.48520941663,1006.78121302044,947.401051785731,949.146643292657,1130.12805529979,1513.08206810591,1587.86401506299,2872.26698903724,2836.28603251095,3718.37472626497,4616.30848356246,6571.12551835873,4851.20568860865,6096.68150520394,6254.28118415418,326.069481666134,7897.83731164881,5828.98068744053,7079.36478874422,7839.0716846939,8047.03565968901,8365.68201665695,7388.5583830784,7702.95858762543,7537.2883826422,7174.14124027911,7702.80965733559
1076.43080981831,1002.77510848086,946.834560654654,945.749347414252,1184.15221525055,1547.37002232488,1595.19562659592,3366.21938744304,2940.64568866867,3553.11453227319,4487.23147387195,6624.30940251203,4791.24240569095,6090.29784167361,6234.73363779563,225.061043686668,7899.30134092718,5858.98057305714,7006.38825144275,7876.63898328698,8025.89030489852,8351.70237218577,7534.07332090041,7744.93763852988,7550.98631614678,7463.09849535851,7693.63647840381
1073.06391597603,998.5771510252,946.271979810046,942.532209278221,1229.32787378073,1537.80960511659,1575.34868758817,3656.92552868537,2967.79273585675,3314.86412130598,4236.95517841618,6570.14602897193,4551.75793639578,5949.33059395285,6130.98167790907,116.14706303341,7828.40059814359,5869.77746345523,6917.32275243777,7888.58870841994,8001.65459863826,8337.21259765186,7675.12076377151,7787.00435135307,7564.82075926535,7692.9243780636,7654.76639450422
1069.41260545087,994.25885365766,945.749580667947,939.530311035526,1250.47504494627,1473.01724241592,1527.305564956,3661.62228516598,2863.78251615941,3052.69808474266,3805.31360378157,6400.53577108974,4230.34095678728,5625.2358573259,5936.06729023206,-4.70943695152218,7669.48374646554,5856.50173527439,6814.52017153791,7875.11179582608,7971.96163420192,8322.5230059178,7800.27779897743,7822.05211580109,7579.91115141577,7832.74269325556,7597.63607288674
1065.55571687177,989.933381752519,945.304283493077,936.834484573331,1242.86233035803,1400.20995699999,1461.27893504619,3369.10177516268,2630.80442725289,2768.4032479777,3337.23879882963,6129.70665894978,3886.19331410878,5219.99953169675,5658.39919448985,-139.369725212443,7425.50826079144,5815.75703030901,6693.70687740592,7836.57449539207,7934.72891282205,8306.51682761639,7910.32413235579,7846.0434419577,7595.65608620289,7872.40949650296,7537.06073599307
1061.57998127227,985.674318222898,944.935799197215,934.503736868567,1211.95009954797,1336.22258547539,1409.01667241108,2920.6318622203,2315.12189325701,2502.31608592221,2919.36214576693,5779.99243199799,3540.47143422693,4784.15783461232,5301.02290155765,-283.727290627884,7082.79337823078,5745.74541851496,6552.626281251,7773.4544808501,7888.19322340944,8288.10712978281,8016.38944593148,7855.65382990517,7608.60668967058,7822.29328938418,7480.49554651396
1057.64620920483,981.567812403649,944.671196278277,932.614259145457,1174.87089236236,1297.34949650957,1387.97514614457,2562.89228045954,2066.673239777,2291.01948049488,2591.04011700991,5390.66924088625,3231.2548872002,4327.70722223844,4896.13452951523,-433.675622076375,6651.48853653832,5647.98024085867,6390.66916844665,7685.99530496213,7832.02263832836,8266.82504698022,8104.48392569473,7851.3515807188,7616.36428798133,7719.39418754174,7415.33205363281
1053.86777823759,977.675696871078,944.512645426937,931.163841516031,1135.1122210219,1283.25834058074,1389.70343233182,2317.69662615616,1899.81482837125,2150.40767798032,2362.76080628012,4988.50643373642,2975.7923493266,3857.37301965676,4477.31389260306,-585.108208436448,6144.96852478768,5527.76514859278,6208.792377417,7572.14578995519,7766.71552908405,8242.27024461446,8171.19216277503,7831.9598896057,7617.46013256432,7612.75006041226,7336.02359726052
1050.36704090678,974.099694898817,944.487565406763,930.169181953837,1103.57828110432,1287.65376711275,1415.339387048,2177.20103223634,1792.11836702003,2061.07821926576,2234.70848495906,4594.48124643934,2788.18891053194,3465.23917560217,4075.23135249987,-731.232799412065,5588.42342511894,5388.89590617376,6010.81726447199,7432.15726057319,7693.903090315,8214.58620709073,8207.20163110864,7795.88557265209,7611.16043220068,7471.44522081424,7234.62123033923
1047.25664875398,970.911875712105,944.623809336541,929.632621624684,1086.2229585251,1287.5977361213,1441.64396869062,2087.75992787514,1749.96114960473,1986.91924926417,2146.12439061453,4222.35668748813,2652.63319623329,3136.40785625464,3710.93955258564,-867.694869778576,5009.63549045271,5234.82849048866,5801.4281191301,7264.48505954054,7615.609603923,8184.19603075302,8209.4970077095,7743.95541557585,7597.7042316024,7287.60601753246,7112.53488202481
1044.68122322527,968.225031677224,944.95057829381,929.55626271852,1081.25902631535,1282.64104377942,1453.4184245408,2048.68135615217,1763.35705589844,1931.53881332735,2096.31665703445,3893.24454815759,2554.13467005259,2899.87736098011,3405.16812358925,-990.139894311333,4463.03507045573,5069.77500028243,5586.80719178248,7071.3679088366,7534.48100521799,8151.81372854446,8179.09997885406,7675.36801664179,7578.50420998165,7071.19143957358,6983.50957852095
1042.68473307503,966.095206928941,945.470671108248,929.941313823497,1083.26738948817,1268.49401860513,1444.46066128608,2043.86851093935,1795.72274612216,1876.69353082042,2058.64790513721,3621.00441288483,2476.20081672192,2740.6584602795,3158.5486346796,-1096.72363728349,3981.13663246348,4896.99724295559,5372.90103695943,6857.24123736218,7453.27113381247,8118.27524007413,8120.33054825267,7592.38771998924,7555.65957337685,6861.65325350801,6846.1860757757
1041.32854779236,964.611832741616,946.201190671684,930.796673011059,1085.42773160476,1258.8946726565,1431.48299328468,2042.58330720531,1801.47785755256,1838.74066222377,2032.62459248883,3399.78619612816,2416.02171250562,2638.12909769726,2966.07693195963,-1185.60186296822,3594.21965931101,4720.93580469002,5166.61134131762,6630.87176742966,7374.86451587261,8084.54144609707,8039.44248381299,7499.79319091486,7530.48299512134,6693.06600937539,6699.50593888469
1040.64058129165,963.753917761665,947.12049659954,932.047981533945,1085.78506168121,1262.89351206498,1434.22760660577,2021.9681506731,1793.32979668871,1808.71339801916,2009.71739667455,3216.45867267747,2362.28384228441,2568.89038545641,2812.67397409791,-1254.93033563868,3297.22485854626,4545.6055053829,4974.76208370222,6400.07641362821,7301.90940080797,8051.29491176764,7944.98732052222,7403.86257966932,7504.83824503379,6606.9669612938,6549.86408473755
1040.62568280048,963.508274022987,948.192509180856,933.604217401365,1087.43769017381,1275.29421600932,1446.00912403088,1984.23854542661,1758.62466913629,1791.60796197451,1998.56123757424,3062.09899335705,2315.95970060424,2519.13045554897,2695.54108212278,-1304.54699046088,3086.28917159494,4375.48619824486,4805.3246692187,6176.68550850692,7236.68555710538,8019.05640325607,7845.79285062649,7310.19352858232,7480.58509745926,6582.02859604449,6409.71894382303
1041.21010713636,963.773237191955,949.357868787572,935.361578008909,1087.93524338821,1288.26792852872,1450.48144896105,1952.87091667794,1711.55738180186,1779.14809049553,1976.66772825888,2930.8459376211,2274.87410562459,2472.51035585249,2603.49648857223,-1333.94963294685,2940.25284080423,4213.53343863254,4664.57533913082,5971.48302746066,7180.91775397138,7988.21719250615,7751.46394112388,7224.85606937695,7459.51662708674,6614.56526262514,6304.45699885913
1042.40539010656,964.464021875814,950.602498015485,937.262021011376,1084.72936100563,1281.34723161822,1437.68188847518,1923.56292681909,1669.29452112168,1767.69947286293,1942.2833371584,2825.27618294465,2235.02126913787,2427.50435112694,2529.89042937356,-1342.63606860862,2842.18668582605,4062.96361871416,4557.39121797895,5788.75971548946,7135.8495294722,7959.33783887049,7664.81407948546,7157.12351201577,7440.96909955103,6703.68907127093,6237.00360255069
